count,TweetId,TimeStamp,Tweet,LocationName_User,Latitude,Longitude,BoundingPoint,User Mentions,URLs,Hashtags,Fav_Count,Followers_Count
74,1.22906E+18,16-02-2020 15:27,@InsidersABC @David_Speers @M_McCormackMP Yes unfortunately M_McCormack you are correct. You are part of the very useless irresponsible #fossilfuel #coal hugging Govt. History will record you as such &amp; a decade of #climatedenial. After the #australian,Noongar Country West Aust,NA,NA,"[[[115.617614368, -32.675715325], [116.239023008, -32.675715325], [116.239023008, -31.6244855145], [115.617614368, -31.6244855145]]]","['M_McCormackMP', 'David_Speers', 'InsidersABC']",[],"['australianbushfiresdisaster', 'climatedenial', 'coal', 'fossilfuel']",57015,2811
,,,,,,,,,,,,
75,1.229E+18,16-02-2020 11:19,"See how the social tipping point on climate unfolds in Australia: people no longer buy #climatedenial of government officials... and will get rid of them, also with humor! A must see video. Hollywood please follow up! https://t.co/rr8Fki9OOh",,NA,NA,NA,['R_Steurer'],[],['climatedenial'],51907,8367
,,,,,,,,,,,,
76,1.22898E+18,16-02-2020 10:03,"Right-wing activists target school kids

#ClimateDenial is the new #CreationScience - both are an attack on science and both are complete rubbish. Keep them out of our schools. https://t.co/5k4FGgc0XT",canberra,NA,NA,NA,['dajashby'],[],"['CreationScience', 'ClimateDenial']",40649,5029
,,,,,,,,,,,,
77,1.22898E+18,16-02-2020 10:02,"Right-wing activists target school kids

#ClimateDenial is the new #CreationScience - both are an attack on science and both are complete rubbish. Keep them out of our schools. https://t.co/5k4FGgc0XT","Sunshine Coast, Queensland",NA,NA,NA,['dajashby'],[],"['CreationScience', 'ClimateDenial']",60966,3620
,,,,,,,,,,,,
78,1.22896E+18,16-02-2020 08:20,"@gtconway3d #Trump learned Murdoch's read my mind and obey dictator! Supposedly ""informed"" newspaper @australian follow #ClimateDenial angle. Arsonist not #ClimateEmergency 

@rupertmurdoch is the Eichmann of #ClimateDenial  #BoycottNewsCorp

America ",America,NA,NA,NA,"['rupertmurdoch', 'australian', 'gtconway3d']",[],"['TinPotDictatorship', 'BoycottNewsCorp', 'ClimateDenial', 'ClimateEmergency', 'ClimateDenial', 'Trump']",8,6
,,,,,,,,,,,,
79,1.22896E+18,16-02-2020 08:18,"Climate denier cranks are shoving their #ClimateDenial propaganda into the schools!
😬😬😬
@GeraldKutney @DanCady @ScienceNotDogma https://t.co/CDv7ekluOf","Mandal, Norway",NA,NA,NA,"['DanCady', 'GeraldKutney', 'Of_The_Root']",[],['ClimateDenial'],80789,9057
,,,,,,,,,,,,
80,1.22894E+18,16-02-2020 06:55,@Trish_Corry @Spacerkari Billionaires are spending millions of dollars on funding #climatedenial projects to protect their profits. It's time to stop just helping them out. #auspol #ClimateChange #ClimateEmergencyNow #AustralianFires #ScottMorrisonsFires,"Gold Coast, Queensland",NA,NA,NA,"['Spacerkari', 'Trish_Corry']",[],"['ScottMorrisonsFires', 'AustralianFires', 'ClimateEmergencyNow', 'ClimateChange', 'auspol', 'climatedenial']",43730,850
,,,,,,,,,,,,
81,1.22894E+18,16-02-2020 06:52,@Trish_Corry @Leel06Lee Billionaires are spending millions of dollars on funding #climatedenial projects to protect their profits. #auspol #ClimateChange #ClimateEmergencyNow #AustralianFires #ScottMorrisonsFires,"Gold Coast, Queensland",NA,NA,NA,"['Leel06Lee', 'Trish_Corry']",[],"['ScottMorrisonsFires', 'AustralianFires', 'ClimateEmergencyNow', 'ClimateChange', 'auspol', 'climatedenial']",43730,850
,,,,,,,,,,,,
82,1.22893E+18,16-02-2020 06:50,@Tassiedevil5 @MadamEarth @nytimes @LiberalAus @ScottMorrisonMP Billionaires are spending millions of dollars on funding #climatedenial projects to protect their profits. They are just helping out. #auspol #ClimateChange #ClimateEmergencyNow #AustralianFi,"Gold Coast, Queensland",NA,NA,NA,"['ScottMorrisonMP', 'LiberalAus', 'nytimes', 'MadamEarth', 'Tassiedevil5']",[],"['ScottMorrisonsFires', 'AustralianFires', 'ClimateEmergencyNow', 'ClimateChange', 'auspol', 'climatedenial']",43730,850
,,,,,,,,,,,,
83,1.22893E+18,16-02-2020 06:43,@BelindaJones68 @Barnaby_Joyce Billionaires are spending millions of dollars on funding #climatedenial projects to protect their profits. He's just helping out.  #auspol,"Gold Coast, Queensland",NA,NA,NA,"['Barnaby_Joyce', 'BelindaJones68']",[],"['auspol', 'climatedenial']",43730,850
,,,,,,,,,,,,
84,1.22893E+18,16-02-2020 06:42,@rationalbitch Billionaires are spending millions of dollars on funding #climatedenial projects to protect their profits. #auspol,"Gold Coast, Queensland",NA,NA,NA,['rationalbitch'],[],"['auspol', 'climatedenial']",43730,850
,,,,,,,,,,,,
85,1.22893E+18,16-02-2020 06:39,@SeanBradbery Billionaires are spending millions of dollars on funding #climatedenial projects to protect their profits.,"Gold Coast, Queensland",NA,NA,NA,['SeanBradbery'],[],['climatedenial'],43730,850
,,,,,,,,,,,,
86,1.22888E+18,16-02-2020 03:33,@GeraldKutney The Five Corrupt Pillars of Climate Change Denial. @ProfMarkMaslin helps us identify the different types of denial and spot the different ways that are being used to convince us to delay action on climate change. https://t.co/7eCkMHQqyU #Cli,Somewhere over the Rainbow,NA,NA,NA,"['ProfMarkMaslin', 'GeraldKutney', 'YesWeCan4Us']",[],[],1059,223
,,,,,,,,,,,,
87,1.22888E+18,16-02-2020 03:18,@GeraldKutney The Five Corrupt Pillars of Climate Change Denial. @ProfMarkMaslin helps us identify the different types of denial and spot the different ways that are being used to convince us to delay action on climate change. https://t.co/7eCkMHQqyU #Cli,,NA,NA,NA,"['ProfMarkMaslin', 'GeraldKutney', 'YesWeCan4Us']",[],[],92782,11613
,,,,,,,,,,,,
88,1.22888E+18,16-02-2020 03:15,@GeraldKutney The Five Corrupt Pillars of Climate Change Denial. @ProfMarkMaslin helps us identify the different types of denial and spot the different ways that are being used to convince us to delay action on climate change. https://t.co/7eCkMHQqyU #Cli,,NA,NA,NA,"['ProfMarkMaslin', 'GeraldKutney', 'YesWeCan4Us']",[],[],57931,374
,,,,,,,,,,,,
89,1.22887E+18,16-02-2020 02:34,@GeraldKutney The Five Corrupt Pillars of Climate Change Denial. @ProfMarkMaslin helps us identify the different types of denial and spot the different ways that are being used to convince us to delay action on climate change. https://t.co/7eCkMHQqyU #Cli,,NA,NA,NA,"['ProfMarkMaslin', 'GeraldKutney']",['https://t.co/7eCkMHQqyU'],"['ClimateDenial', 'ClimateChange']",92782,11613
,,,,,,,,,,,,
90,1.22883E+18,15-02-2020 23:44,"Climate denier cranks are shoving their #ClimateDenial propaganda into the schools!
😬😬😬
@GeraldKutney @DanCady @ScienceNotDogma https://t.co/CDv7ekluOf","Nordrhein-Westfalen, Deutschla",NA,NA,NA,"['DanCady', 'GeraldKutney', 'Of_The_Root']",[],['ClimateDenial'],2891,70
,,,,,,,,,,,,
91,1.22883E+18,15-02-2020 23:36,"Climate denier cranks are shoving their #ClimateDenial propaganda into the schools!
😬😬😬
@GeraldKutney @DanCady @ScienceNotDogma https://t.co/CDv7ekluOf",Canada,NA,NA,NA,"['DanCady', 'GeraldKutney', 'Of_The_Root']",[],['ClimateDenial'],87130,7158
,,,,,,,,,,,,
92,1.22882E+18,15-02-2020 23:14,"Climate denier cranks are shoving their #ClimateDenial propaganda into the schools!
😬😬😬
@GeraldKutney @DanCady @ScienceNotDogma https://t.co/CDv7ekluOf",,NA,NA,NA,"['ScienceNotDogma', 'DanCady', 'GeraldKutney']",['https://t.co/CDv7ekluOf'],['ClimateDenial'],31490,890
,,,,,,,,,,,,
93,1.22882E+18,15-02-2020 23:00,""" #eVe™:  #inthecloset of #Culture if we venture past #climatedenial #homophobia #racism we find #misogyny - hiding WAY at the back of that closet ; unaware of the insidious odor seeping deep into the #fabric it’s in the stitches'©  #FYC #Cinema #movies
https://t.co/vYrXR1f3py",,NA,NA,NA,['CaliLiliIndies'],[],"['misogyny', 'racism', 'homophobia', 'climatedenial', 'Culture', 'inthecloset', 'eVe']",0,1330
,,,,,,,,,,,,
94,1.22881E+18,15-02-2020 22:53,""" #eVe™:  #inthecloset of #Culture if we venture past #climatedenial #homophobia #racism we find #misogyny - hiding WAY at the back of that closet ; unaware of the insidious odor seeping deep into the #fabric it’s in the stitches'©  #FYC #Cinema #movies
https://t.co/vYrXR1f3py",TheCaliLiliIndies™VenusBeach™,NA,NA,NA,['CaliLiliIndies'],[],"['misogyny', 'racism', 'homophobia', 'climatedenial', 'Culture', 'inthecloset', 'eVe']",58170,5720
,,,,,,,,,,,,
95,1.22881E+18,15-02-2020 22:53,"'#eVe™: #inthecloset of #Culture if we venture past #climatedenial #homophobia #racism we find #misogyny - hiding WAY at the back ; unaware of the insidious odor seeping deep into the #fabric it’s in the stitches'© #FYC #MeToo
#LGBTQ #BLM #ClimateChange
https://t.co/vYrXR1f3py",TheCaliLiliIndies™VenusBeach™,NA,NA,NA,['CaliLiliIndies'],[],"['misogyny', 'racism', 'homophobia', 'climatedenial', 'Culture', 'inthecloset', 'eVe']",58170,5720
,,,,,,,,,,,,
96,1.22881E+18,15-02-2020 22:49,""" ' #SlutShamingeVe™ ' is real 4 #women + #girls of most #cultures ; deep #inthecloset of #Culture past #climatedenial #homophobia #racism we find #misogyny - hatred of all things #femme #wild #vulnerable ""© #womeninpolitics #womenintech #ClimateAction
https://t.co/vYrXR0Xs0Y https://t.co/orpoiTPW7g",TheCaliLiliIndies™VenusBeach™,NA,NA,NA,['CaliLiliIndies'],[],"['climatedenial', 'Culture', 'inthecloset', 'cultures', 'girls', 'women', 'SlutShamingeVe']",58170,5720
,,,,,,,,,,,,
97,1.2288E+18,15-02-2020 21:36,"Right-wing activists target school kids

#ClimateDenial is the new #CreationScience - both are an attack on science and both are complete rubbish. Keep them out of our schools. https://t.co/5k4FGgc0XT",,NA,NA,NA,[],['https://t.co/5k4FGgc0XT'],"['CreationScience', 'ClimateDenial']",645,292
,,,,,,,,,,,,
98,1.22876E+18,15-02-2020 19:03,"#FireLecce #NoCutsToEducation #LyingAndy #conshurtkids #auditfordnation #cdnpoli 

Everytime a #Conservative speaks, oxygen is being exponentially wasted. 

#ClimateChange #SaturdayMood #polcan #Alberta #onpoli #climatebrawl #climatedenial https://t.co/dkpFnaP0XT",,NA,NA,NA,[],['https://t.co/dkpFnaP0XT'],"['climatedenial', 'climatebrawl', 'onpoli', 'Alberta', 'polcan', 'SaturdayMood', 'ClimateChange', 'Conservative', 'cdnpoli', 'auditfordnation', 'conshurtkids', 'LyingAndy', 'NoCutsToEducation', 'FireLecce']",24434,324
,,,,,,,,,,,,
99,1.22871E+18,15-02-2020 16:16,"We should look for corporate documents claiming climate change isn't real and the problem is gone.

 🤦 🤦‍♂️🤦‍♀️

#ClimateDenial is over. https://t.co/sReH6kZsGJ","Tacoma, WA",NA,NA,NA,['Cypress_NL'],[],[],10,214
,,,,,,,,,,,,
100,1.22871E+18,15-02-2020 16:08,"We should look for corporate documents claiming climate change isn't real and the problem is gone.

 🤦 🤦‍♂️🤦‍♀️

#ClimateDenial is over. https://t.co/sReH6kZsGJ",The Netherlands,NA,NA,NA,[],['https://t.co/sReH6kZsGJ'],['ClimateDenial'],1830,142
,,,,,,,,,,,,
101,1.22862E+18,15-02-2020 09:42,"That is exactly the government we have - spin, lies, sophistry, while continuing to hand this continent over to multinational #coal interests - #Australians are being told to put up with it...m/while #ScottyfromMarketing &amp; #murdochmedia are now denying #ClimateDenial #auspol https://t.co/7w5y7lyjQC",Canberra,NA,NA,NA,[],['https://t.co/7w5y7lyjQC'],"['auspol', 'ClimateDenial', 'murdochmedia', 'ScottyfromMarketing', 'Australians', 'coal']",1114,365
,,,,,,,,,,,,
102,1.22857E+18,15-02-2020 06:52,"An employee at Murdoch's News Corp resigned saying ""I find it unconscionable to continue working for this company, knowing I am contributing to the spread of climate change and denial and lies."" Murdoch's son has also called out his father for this media empire's #climatedenial. https://t.co/PaiYCOYKVg","London, ",NA,NA,NA,['DeSmogBlog'],[],[],17052,423
,,,,,,,,,,,,
103,1.22855E+18,15-02-2020 05:27,"The first comment to that piece

""businesses or people will make no difference at all to climate as we only produce 1.3% of the world's emissions""

as if these people lurk in the dark waiting for an article to appear so they can apply their stupidity of #climatedenial.

#auspol https://t.co/1VIjiF0DEh",Melbourne,NA,NA,NA,[],['https://t.co/1VIjiF0DEh'],"['auspol', 'climatedenial']",4942,180
,,,,,,,,,,,,
104,1.22855E+18,15-02-2020 05:27,"@rgloveroz @smh The first comment to that piece

""businesses or people will make no difference at all to climate as we only produce 1.3% of the world's emissions""

as if these people lurk in the dark waiting for an article to appear so they can apply ",Melbourne,NA,NA,NA,"['smh', 'rgloveroz']",[],"['auspol', 'climatedenial']",4942,180
,,,,,,,,,,,,
105,1.22852E+18,15-02-2020 03:22,@ShaneDowd1 @tan123 @GretaThunberg #AlGore has actively campaigned against #ClimateDenial. Sadly for a lot of folks it's going to be too late. Billionaires are spending millions of dollars promoting #ClimateDenial.,"Gold Coast, Queensland",NA,NA,NA,"['GretaThunberg', 'tan123', 'ShaneDowd1']",[],"['ClimateDenial', 'ClimateDenial', 'AlGore']",43730,850
,,,,,,,,,,,,
106,1.22849E+18,15-02-2020 01:34,"@MrKRudd Kevin, you forgot to include the @dailytelegraph.
Otherwise you are correct.

#auspol #AuspolSoCorrupt #corruption #liars #bushfires #ScottyfromMarketing #bias #Murdoch #SportRorts #climatedenial",Melbourne,NA,NA,NA,"['dailytelegraph', 'MrKRudd']",[],"['climatedenial', 'SportRorts', 'Murdoch', 'bias', 'ScottyfromMarketing', 'bushfires', 'liars', 'corruption', 'AuspolSoCorrupt', 'auspol']",4942,180
,,,,,,,,,,,,
107,1.22849E+18,15-02-2020 01:34,"Kevin, you forgot to include the @dailytelegraph.
Otherwise you are correct.

#auspol #AuspolSoCorrupt #corruption #liars #bushfires #ScottyfromMarketing #bias #Murdoch #SportRorts #climatedenial https://t.co/kyIfF0Gq47",Melbourne,NA,NA,NA,['dailytelegraph'],['https://t.co/kyIfF0Gq47'],"['climatedenial', 'SportRorts', 'Murdoch', 'bias', 'ScottyfromMarketing', 'bushfires', 'liars', 'corruption', 'AuspolSoCorrupt', 'auspol']",4942,180
,,,,,,,,,,,,
108,1.22849E+18,15-02-2020 01:28,@ConorLambPA @BernieSanders @AOC Won’t be any jobs if we keep fracking #climatedenial,"Anytown, USA",NA,NA,NA,"['AOC', 'BernieSanders', 'ConorLambPA']",[],['climatedenial'],90972,339
,,,,,,,,,,,,
109,1.22847E+18,14-02-2020 23:57,"@EevaPaavilainen @D_LittleproudMP Like it or not, we MUST change.

#Livestock animal agriculture is unsustainable &amp; a major contributor to #GlobalWarming &amp; catastrophic #ClimateChange. 

 #LiveExport trade = #climatedenial &amp; #AnimalCruelty",,NA,NA,NA,"['D_LittleproudMP', 'EevaPaavilainen', 'Tanya4Animals']",[],['Livestock'],2,11
,,,,,,,,,,,,
110,1.22843E+18,14-02-2020 21:44,"@GOP WTF is wrong with you people!?
#ClimateEmergency #ClimateCrisis #climatedenial",Michigan,NA,NA,NA,['GOP'],[],"['climatedenial', 'ClimateCrisis', 'ClimateEmergency']",75394,7672
,,,,,,,,,,,,
111,1.22841E+18,14-02-2020 19:54,"@EevaPaavilainen @D_LittleproudMP Like it or not, we MUST change.

#Livestock animal agriculture is unsustainable &amp; a major contributor to #GlobalWarming &amp; catastrophic #ClimateChange. 

 #LiveExport trade = #climatedenial &amp; #AnimalCruelty","England, United Kingdom",NA,NA,NA,"['D_LittleproudMP', 'EevaPaavilainen', 'Tanya4Animals']",[],['Livestock'],883,87
,,,,,,,,,,,,
112,1.22841E+18,14-02-2020 19:53,"@QuentinDempster Time to take on #ScottyfromMarketing and his #climatedenial government on their alleged strength.
Doing next to nothing on #ClimateChange  is bad for the environment, biodiversity, agriculture and #publichealth.
But it is also *bad econ","Central Coast, NSW Australia",NA,NA,NA,"['QuentinDempster', 'simon_rosenberg']",[],"['climatedenial', 'ScottyfromMarketing']",17092,650
,,,,,,,,,,,,
113,1.22838E+18,14-02-2020 18:24,"@EevaPaavilainen @D_LittleproudMP Like it or not, we MUST change.

#Livestock animal agriculture is unsustainable &amp; a major contributor to #GlobalWarming &amp; catastrophic #ClimateChange. 

 #LiveExport trade = #climatedenial &amp; #AnimalCruelty",,NA,NA,NA,"['D_LittleproudMP', 'EevaPaavilainen', 'Tanya4Animals']",[],['Livestock'],32,223
,,,,,,,,,,,,
114,1.22836E+18,14-02-2020 16:47,In #TheSexualPoliticsofMeat I argue that a patriarchal culture wants to recall itself at each meal. Is one aspect of #climatedenial the need to keep meat from dead animals as the center of the meal because of its role as symbol of #patriarchal control?,"Paris, France",NA,NA,NA,['_CarolJAdams'],[],['TheSexualPoliticsofMeat'],25095,1181
,,,,,,,,,,,,
115,1.22836E+18,14-02-2020 16:29,In #TheSexualPoliticsofMeat I argue that a patriarchal culture wants to recall itself at each meal. Is one aspect of #climatedenial the need to keep meat from dead animals as the center of the meal because of its role as symbol of #patriarchal control?,,NA,NA,NA,['_CarolJAdams'],[],['TheSexualPoliticsofMeat'],198,798
,,,,,,,,,,,,
116,1.22833E+18,14-02-2020 14:42,In #TheSexualPoliticsofMeat I argue that a patriarchal culture wants to recall itself at each meal. Is one aspect of #climatedenial the need to keep meat from dead animals as the center of the meal because of its role as symbol of #patriarchal control?,Currently I live in the state of defiance.,NA,NA,NA,['_CarolJAdams'],[],['TheSexualPoliticsofMeat'],41311,1717
,,,,,,,,,,,,
117,1.22832E+18,14-02-2020 14:05,"Countering climate denialism requires taking on right-wing #populism. Here’s how...

Populism strips issues of nuance, and thereby obstructs progress.

https://t.co/VuJLdGCbcJ #ClimateDenial #ClimatechangeDenial #climatechange #climatecrisis #ethoslifestyle","West Coast, Canada",NA,NA,NA,[],['https://t.co/VuJLdGCbcJ'],"['ethoslifestyle', 'climatecrisis', 'climatechange', 'ClimatechangeDenial', 'ClimateDenial', 'populism']",9962,2442
,,,,,,,,,,,,
118,1.22828E+18,14-02-2020 11:39,"@EevaPaavilainen @D_LittleproudMP Like it or not, we MUST change.

#Livestock animal agriculture is unsustainable &amp; a major contributor to #GlobalWarming &amp; catastrophic #ClimateChange. 

 #LiveExport trade = #climatedenial &amp; #AnimalCruelty",,NA,NA,NA,"['D_LittleproudMP', 'EevaPaavilainen', 'Tanya4Animals']",[],['Livestock'],44561,1394
,,,,,,,,,,,,
119,1.22828E+18,14-02-2020 11:22,In #TheSexualPoliticsofMeat I argue that a patriarchal culture wants to recall itself at each meal. Is one aspect of #climatedenial the need to keep meat from dead animals as the center of the meal because of its role as symbol of #patriarchal control?,"Pennsylvania, USA",NA,NA,NA,['_CarolJAdams'],[],['TheSexualPoliticsofMeat'],3238,157
,,,,,,,,,,,,
120,1.22826E+18,14-02-2020 10:28,"People in the western world -still under the influence of corporate sponsored #ClimateDenial- will wake up one day feeling like smoker's with lung cancer who regret too late having paid the industry that poisoned them (while the industry knew). Same story.
#divest #renewables",,NA,NA,NA,[],[],"['renewables', 'divest', 'ClimateDenial']",606,289
,,,,,,,,,,,,
121,1.22825E+18,14-02-2020 09:46,In #TheSexualPoliticsofMeat I argue that a patriarchal culture wants to recall itself at each meal. Is one aspect of #climatedenial the need to keep meat from dead animals as the center of the meal because of its role as symbol of #patriarchal control?,Republic of Zeon,NA,NA,NA,['_CarolJAdams'],[],['TheSexualPoliticsofMeat'],26319,481
,,,,,,,,,,,,
122,1.22825E+18,14-02-2020 09:25,@PetuniaPuddled1 @iomofaith @jcsid5 @piersmorgan Like #ginarinehart paying millions to fund #ClimateDenial? Absolutely that ambition is dangerous as she wants to make money out of #FossilFuels which are is #Australia.,"Gold Coast, Queensland",NA,NA,NA,"['piersmorgan', 'jcsid5', 'iomofaith', 'PetuniaPuddled1']",[],"['Australia', 'FossilFuels', 'ClimateDenial', 'ginarinehart']",43730,850
,,,,,,,,,,,,
123,1.22825E+18,14-02-2020 09:16,@davesgas @Senator_CFW Any one can google #ScottMorrisonsfires and find https://t.co/dU8bcm10DU We know billionaires are spending millions to fund #ClimateDenial but please just act with some decency and stop lying?,"Gold Coast, Queensland",NA,NA,NA,"['Senator_CFW', 'davesgas']",['https://t.co/dU8bcm10DU'],"['ClimateDenial', 'ScottMorrisonsfires']",43730,850
,,,,,,,,,,,,
124,1.22825E+18,14-02-2020 09:15,@Senator_CFW Please stop the lies. Australians are exhausted by the lies. We can't take it anymore. Any one can google #ScottMorrisonsfires and find https://t.co/dU8bcm10DU I know billionaires are spending millions to fund #ClimateDenial but please just a,"Gold Coast, Queensland",NA,NA,NA,['Senator_CFW'],['https://t.co/dU8bcm10DU'],"['ClimateDenial', 'ScottMorrisonsfires']",43730,850
,,,,,,,,,,,,
125,1.22824E+18,14-02-2020 08:32,"@EevaPaavilainen @D_LittleproudMP Like it or not, we MUST change.

#Livestock animal agriculture is unsustainable &amp; a major contributor to #GlobalWarming &amp; catastrophic #ClimateChange. 

 #LiveExport trade = #climatedenial &amp; #AnimalCruelty",,NA,NA,NA,"['D_LittleproudMP', 'EevaPaavilainen', 'Tanya4Animals']",[],['Livestock'],4689,62
,,,,,,,,,,,,
126,1.22823E+18,14-02-2020 07:57,Billionaires are spending millions of dollars on promoting #ClimateDenial. They have donated to hundreds of organisations. We can see from #ScottMorrisonsFires how effective their investments have been. #auspol https://t.co/YinjB9bPAp,"Humpty Doo, Northern Territory",NA,NA,NA,['Spockarama'],[],['ClimateDenial'],9217,186
,,,,,,,,,,,,
127,1.22822E+18,14-02-2020 07:33,"4 U @Electroversenet @CraigSobey
#climatedenial #climatehoax #climatebrawl wud U guys cool it.. we're just of off of an orbital apogee and into a solar minimum; we should be in for for a cooling but we're not there yet https://t.co/pxVe49qP8U",Beautiful East Bronx,NA,NA,NA,"['CraigSobey', 'Electroversenet']",['https://t.co/pxVe49qP8U'],"['climatebrawl', 'climatehoax', 'climatedenial']",32850,815
,,,,,,,,,,,,
128,1.22821E+18,14-02-2020 06:32,Billionaires are spending millions of dollars on promoting #ClimateDenial. They have donated to hundreds of organisations. We can see from #ScottMorrisonsFires how effective their investments have been. #auspol https://t.co/YinjB9bPAp,"Queensland, Australia",NA,NA,NA,['Spockarama'],[],['ClimateDenial'],102885,2573
,,,,,,,,,,,,
129,1.2282E+18,14-02-2020 05:54,In #TheSexualPoliticsofMeat I argue that a patriarchal culture wants to recall itself at each meal. Is one aspect of #climatedenial the need to keep meat from dead animals as the center of the meal because of its role as symbol of #patriarchal control?,Earth,NA,NA,NA,['_CarolJAdams'],[],['TheSexualPoliticsofMeat'],1834,3383
,,,,,,,,,,,,
130,1.22819E+18,14-02-2020 05:49,Billionaires are spending millions of dollars on promoting #ClimateDenial. They have donated to hundreds of organisations. We can see from #ScottMorrisonsFires how effective their investments have been. #auspol https://t.co/YinjB9bPAp,"Gold Coast, Queensland",NA,NA,NA,[],['https://t.co/YinjB9bPAp'],"['auspol', 'ScottMorrisonsFires', 'ClimateDenial']",43730,850
,,,,,,,,,,,,
131,1.22818E+18,14-02-2020 05:01,In #TheSexualPoliticsofMeat I argue that a patriarchal culture wants to recall itself at each meal. Is one aspect of #climatedenial the need to keep meat from dead animals as the center of the meal because of its role as symbol of #patriarchal control?,"Chicago, IL",NA,NA,NA,['_CarolJAdams'],[],['TheSexualPoliticsofMeat'],2121,45
,,,,,,,,,,,,
132,1.22817E+18,14-02-2020 03:57,"@michno03 @riverhawkfox @BernieSanders Please note the bipartisan consensus on #ClimateChange. There are socialists, liberals, Democrats, libertarians, Republicans &amp; conservatives who all alike agree on the basics of #climate science (it is only the f","Fort Smith, AR",NA,NA,NA,"['BernieSanders', 'riverhawkfox', 'michno03', 'Of_The_Root']",[],['ClimateChange'],118313,2601
,,,,,,,,,,,,
133,1.22816E+18,14-02-2020 03:47,"@michno03 @riverhawkfox @BernieSanders Please note the bipartisan consensus on #ClimateChange. There are socialists, liberals, Democrats, libertarians, Republicans &amp; conservatives who all alike agree on the basics of #climate science (it is only the f",,NA,NA,NA,"['BernieSanders', 'riverhawkfox', 'michno03']",['https://t.co/U0AdurbDtW'],"['ClimateDenial', 'climate', 'ClimateChange']",31490,890
,,,,,,,,,,,,
134,1.22814E+18,14-02-2020 02:26,"@helenhainesindi is a gun....fears no one and won't hold back.
#Indi has done it again!
Although it's hard to #keepthebastardshonest when the sheer volume of #dodgydeals and #climatedenial is so massive. https://t.co/3N3PVmqlnq",Gold Coast,NA,NA,NA,"['helenhainesindi', 'eithne52']",[],['Indi'],26396,290
,,,,,,,,,,,,
135,1.22814E+18,14-02-2020 02:07,"@helenhainesindi is a gun....fears no one and won't hold back.
#Indi has done it again!
Although it's hard to #keepthebastardshonest when the sheer volume of #dodgydeals and #climatedenial is so massive. https://t.co/3N3PVmqlnq","Queensland, Australia",NA,NA,NA,"['helenhainesindi', 'eithne52']",[],['Indi'],158266,4233
,,,,,,,,,,,,
136,1.22814E+18,14-02-2020 02:01,"@EevaPaavilainen @D_LittleproudMP Like it or not, we MUST change.

#Livestock animal agriculture is unsustainable &amp; a major contributor to #GlobalWarming &amp; catastrophic #ClimateChange. 

 #LiveExport trade = #climatedenial &amp; #AnimalCruelty",Kuala Lumpur Federal Territory,NA,NA,NA,"['D_LittleproudMP', 'EevaPaavilainen', 'Tanya4Animals']",[],['Livestock'],41,142
,,,,,,,,,,,,
137,1.22813E+18,14-02-2020 01:16,"@helenhainesindi is a gun....fears no one and won't hold back.
#Indi has done it again!
Although it's hard to #keepthebastardshonest when the sheer volume of #dodgydeals and #climatedenial is so massive. https://t.co/3N3PVmqlnq","country Victoria, Australia",NA,NA,NA,['helenhainesindi'],['https://t.co/3N3PVmqlnq'],"['climatedenial', 'dodgydeals', 'keepthebastardshonest', 'Indi']",15554,2223
,,,,,,,,,,,,
138,1.22811E+18,14-02-2020 00:24,In #TheSexualPoliticsofMeat I argue that a patriarchal culture wants to recall itself at each meal. Is one aspect of #climatedenial the need to keep meat from dead animals as the center of the meal because of its role as symbol of #patriarchal control?,Possible Worlds,NA,NA,NA,['_CarolJAdams'],[],['TheSexualPoliticsofMeat'],15873,276
,,,,,,,,,,,,
139,1.22809E+18,13-02-2020 23:13,"@EevaPaavilainen @D_LittleproudMP Like it or not, we MUST change.

#Livestock animal agriculture is unsustainable &amp; a major contributor to #GlobalWarming &amp; catastrophic #ClimateChange. 

 #LiveExport trade = #climatedenial &amp; #AnimalCruelty",,NA,NA,NA,"['D_LittleproudMP', 'EevaPaavilainen', 'Tanya4Animals']",[],['Livestock'],2021,325
,,,,,,,,,,,,
140,1.22809E+18,13-02-2020 22:55,@jekearsley @dameladeedah @9NewsAUS How can he behave like that towards our #journalists? It's disgusting. It is about ending #freespeech. We know billionaires are spending millions on #climatedenial https://t.co/LdbUBkfAQm It stops #ClimateAction. #auspo,"Adelaide, South Australia",NA,NA,NA,"['9NewsAUS', 'dameladeedah', 'jekearsley', 'Spockarama']",[],['journalists'],24078,340
,,,,,,,,,,,,
141,1.22807E+18,13-02-2020 21:21,@DaphneOz Hi...why do you support #climatedenial by being an Ambassador to #weightwatchers who give $$$ to Sky News Afterdark? It's wont be a good look when this goes viral...,,NA,NA,NA,['DaphneOz'],[],"['weightwatchers', 'climatedenial']",6971,161
,,,,,,,,,,,,
142,1.22807E+18,13-02-2020 21:17,@mindygrossman @ww_us @DaphneOz Daphne may not be so interested in being an Ambassador for #weightwatchers when it deliberately supports #climatedenial by advertising on Sky News Afterdark. I'll ask her.,,NA,NA,NA,"['DaphneOz', 'ww_us', 'mindygrossman']",[],"['climatedenial', 'weightwatchers']",6971,161
,,,,,,,,,,,,
